Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
7076,69390,444341,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7077,69400,444476,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7078,69410,444527,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7079,69420,444588,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7080,69430,444661,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7081,69440,444740,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7082,69450,444775,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7083,69460,445073,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7084,69470,445130,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7085,69480,445278,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7086,69490,445285,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7087,69500,445292,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7088,69510,445357,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7089,69520,445399,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7090,69530,445516,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7091,69540,445552,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7092,69550,445582,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7093,69560,445620,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7094,69570,445679,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7095,69580,445697,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7096,69590,445783,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7097,69600,445949,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7098,69610,445954,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7099,69620,446170,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7100,69630,446235,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7101,69640,446275,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7102,69650,446306,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.047401
7103,69660,446391,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020759,0.020598,0.020644,0.020451,0.047401
7104,69670,446510,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020759,0.020598,0.020644,0.020451,0.047401
