Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
49,220,4341,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024232,0.024232,0.025879,10000000.000000,0.024559,10000000.000000,0.023619,0.024086,0.033115,10000000.000000,0.033126,0.047817,0.033962,0.042346,0.023356,0.042755
51,230,4444,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024232,0.024232,0.025393,0.025879,0.024559,10000000.000000,0.023619,0.024086,0.033115,10000000.000000,0.033126,0.047817,0.033962,0.042346,0.023356,0.042755
53,240,4864,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024232,0.024232,0.025393,0.025879,0.024559,10000000.000000,0.023475,0.023619,0.033115,10000000.000000,0.033126,0.047817,0.033962,10000000.000000,0.023356,0.042755
55,250,4868,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024232,0.024232,0.025393,0.025879,0.024097,0.025945,0.023475,0.023619,0.033115,10000000.000000,0.033126,0.047817,0.033962,10000000.000000,0.023356,10000000.000000
57,260,5195,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,0.043416,0.024232,0.024232,0.025393,0.025879,0.024097,0.025945,0.023475,0.023619,0.033115,10000000.000000,0.033126,0.047817,0.033962,10000000.000000,0.023356,10000000.000000
59,270,5254,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024232,0.024232,0.025393,0.025879,0.024097,0.025945,0.023475,0.023619,0.033115,10000000.000000,0.033017,0.033126,0.033962,10000000.000000,0.023356,10000000.000000
61,280,5283,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024232,10000000.000000,0.025393,0.025879,0.024097,0.025945,0.023475,0.023619,0.033115,10000000.000000,0.033017,0.033126,0.033487,0.042346,0.023356,10000000.000000
63,290,5340,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024232,10000000.000000,0.025393,10000000.000000,0.024097,0.025945,0.023475,0.023619,0.031303,0.035054,0.033017,0.033126,0.033487,0.042346,0.023356,10000000.000000
65,300,5815,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024232,10000000.000000,0.025393,10000000.000000,0.024097,10000000.000000,0.023475,0.023619,0.031303,0.035054,0.033017,0.033126,0.033487,0.042346,0.023356,10000000.000000
67,310,6088,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024207,0.024232,0.025393,10000000.000000,0.024097,10000000.000000,0.023475,10000000.000000,0.031303,0.035054,0.033017,0.033126,0.033487,0.042346,0.023356,10000000.000000
69,320,6128,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.031622,10000000.000000,0.024207,0.024232,0.025393,0.053579,0.024097,10000000.000000,0.023475,10000000.000000,0.031303,0.035054,0.033017,0.033126,0.033487,0.042346,0.023356,10000000.000000
71,330,6258,0.121224,0.0233557,6,5,1,0.027284,0.421420,0.028392,0.043416,0.024207,0.024232,0.025393,0.053579,0.024097,10000000.000000,0.023475,10000000.000000,0.031303,0.035054,0.033017,10000000.000000,0.033487,0.042346,0.023356,10000000.000000
73,340,6373,0.120308,0.022847,7,9,0,0.027284,0.421420,0.028392,0.043416,0.024207,0.024232,0.025393,0.053579,0.024097,10000000.000000,0.023475,10000000.000000,0.031303,0.035054,0.033017,10000000.000000,0.033487,10000000.000000,0.022847,0.042755
75,350,6529,0.120308,0.022847,7,9,0,0.027284,0.421420,0.028392,0.043416,0.024207,0.024232,0.025393,0.053579,0.024097,0.025945,0.023475,10000000.000000,0.031303,0.035054,0.033017,10000000.000000,0.033487,10000000.000000,0.022847,10000000.000000
77,360,6684,0.120308,0.022847,7,9,0,0.027284,10000000.000000,0.028392,0.043416,0.024207,0.024232,0.025393,0.053579,0.024097,0.025945,0.023475,0.023869,0.031303,0.035054,0.033017,10000000.000000,0.033487,10000000.000000,0.022847,10000000.000000
79,370,6803,0.120308,0.022847,7,9,0,0.027284,10000000.000000,0.028392,10000000.000000,0.024207,0.024232,0.025393,0.053579,0.024097,0.025945,0.023475,0.023869,0.031303,0.035054,0.029500,0.033126,0.033487,10000000.000000,0.022847,10000000.000000
81,380,7134,0.120308,0.022847,7,9,0,0.027284,0.421420,0.028392,10000000.000000,0.024207,10000000.000000,0.025393,0.053579,0.024097,0.025945,0.023475,0.023869,0.031303,0.035054,0.029500,0.033126,0.033487,10000000.000000,0.022847,10000000.000000
83,390,7143,0.120308,0.022847,7,9,0,0.027284,0.421420,0.028392,10000000.000000,0.024207,10000000.000000,0.025393,10000000.000000,0.024097,0.025945,0.023475,0.023869,0.027624,0.035054,0.029500,0.033126,0.033487,10000000.000000,0.022847,10000000.000000
85,400,7261,0.119405,0.0225878,6,5,1,0.027284,0.421420,0.028392,10000000.000000,0.024207,10000000.000000,0.025393,10000000.000000,0.024097,10000000.000000,0.023475,0.023869,0.027624,0.035054,0.029500,0.033126,0.033487,10000000.000000,0.022588,0.042755
87,410,7323,0.119405,0.0225878,6,5,1,0.027284,0.421420,0.028392,10000000.000000,0.024207,10000000.000000,0.025393,10000000.000000,0.024097,10000000.000000,0.023475,10000000.000000,0.027624,0.035054,0.029500,0.033126,0.030056,0.042346,0.022588,0.042755
89,420,7362,0.119405,0.0225878,6,5,1,0.027284,0.421420,0.028392,10000000.000000,0.022701,0.024232,0.025393,10000000.000000,0.024097,10000000.000000,0.023475,10000000.000000,0.027624,0.035054,0.029500,0.033126,0.030056,0.042346,0.022588,0.042755
91,430,7782,0.119405,0.0225878,6,5,1,0.027284,0.421420,0.028392,10000000.000000,0.022701,0.024232,0.025393,10000000.000000,0.024097,0.040853,0.023475,10000000.000000,0.027624,0.035054,0.029500,10000000.000000,0.030056,0.042346,0.022588,0.042755
93,440,7859,0.119405,0.0225878,6,5,1,0.027284,0.421420,0.028392,10000000.000000,0.022701,0.024232,0.025393,10000000.000000,0.024097,0.040853,0.023475,10000000.000000,0.027624,0.035054,0.029500,0.033126,0.030056,0.042346,0.022588,0.042755
95,450,7867,0.119405,0.0225878,6,5,1,0.027284,0.421420,0.028392,0.051713,0.022701,0.024232,0.025393,10000000.000000,0.024097,0.040853,0.023475,10000000.000000,0.027624,0.035054,0.029500,0.033126,0.030056,0.042346,0.022588,0.042755
97,460,7959,0.119405,0.0225878,6,5,1,0.027284,10000000.000000,0.028392,0.051713,0.022701,0.024232,0.025393,0.053579,0.024097,0.040853,0.023475,10000000.000000,0.027624,0.035054,0.029500,0.033126,0.030056,0.042346,0.022588,0.042755
99,470,8096,0.119405,0.0225878,6,5,1,0.027284,10000000.000000,0.028392,10000000.000000,0.022701,0.024232,0.025393,0.053579,0.024097,0.040853,0.023475,10000000.000000,0.027624,0.033749,0.029500,0.033126,0.030056,0.042346,0.022588,0.042755
