stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600115,har_x,,,,,,,,,,,,,
SH600115,ewma,,,,,-1.1876194733745582,0.7451529217622075,True,,,,,,
SH600115,garch,,,,,-0.8660126559790136,0.8441682843143291,True,0.999433019379391,0.021093630910677966,,,,
SH600115,egarch,,,,,-0.755412020862442,0.872176884928021,True,0.98732891160667,0.021829563075384924,,,,
SH600118,naive,,,,,,,,,,,,,
SH600118,har,0.05130053923186841,0.252587382312042,0.610627334796012,-0.36629973836317326,,,,,,,,,
SH600118,har_x,,,,,,,,,,,,,
SH600118,ewma,,,,,-0.790554406540017,0.8663980286461225,True,,,,,,
SH600118,garch,,,,,-0.29952089019064715,1.0044545526944322,True,0.9893851661316917,0.02012073915641361,,,,
SH600118,egarch,,,,,-0.38985606465316497,0.9832486106140474,True,0.9876222194974662,0.02042475897129703,,,,
SH600170,naive,,,,,,,,,,,,,
SH600170,har,0.12432462554410405,0.35667912951777087,0.4289445763295341,-0.40464981443847947,,,,,,,,,
SH600170,har_x,,,,,,,,,,,,,
SH600170,ewma,,,,,-1.089418959707142,0.7941898470254584,True,,,,,,
SH600170,garch,,,,,-0.887701448352437,0.8502189837417421,True,0.9999999999999607,0.014626876233319788,,,,
SH600170,egarch,,,,,-0.8296028985606543,0.8670637420656373,True,0.9936102566714727,0.014740317829140415,,,,
SH600177,naive,,,,,,,,,,,,,
SH600177,har,0.08908051392647943,0.31741414881935814,0.5197677519700596,-0.3466616420056806,,,,,,,,,
SH600177,har_x,,,,,,,,,,,,,
SH600177,ewma,,,,,-1.1694516597543505,0.7967738530892526,True,,,,,,
SH600177,garch,,,,,-0.9727192685299856,0.8477469450613475,True,0.9997909247471541,0.01309376759801484,,,,
SH600177,egarch,,,,,-1.013220165758464,0.8409687660405489,True,0.9956604344795813,0.013318455968018282,,,,
SH600188,naive,,,,,,,,,,,,,
SH600188,har,0.10269258122716163,0.4551595844784472,0.2560423595734759,-0.6995474215015844,,,,,,,,,
SH600188,har_x,,,,,,,,,,,,,
SH600188,ewma,,,,,-1.2879606295415147,0.6972389136223497,True,,,,,,
SH600188,garch,,,,,-0.8970974723570208,0.8213856490937723,True,0.9952370629683293,0.024906550456668394,,,,
SH600188,egarch,,,,,-0.7727873248091681,0.8569289635014574,True,0.9888828402244059,0.024646599996211715,,,,
SH600196,naive,,,,,,,,,,,,,
SH600196,har,0.02012839828211403,0.4125382858588833,0.43330354860537657,-0.5509027956978106,,,,,,,,,
SH600196,har_x,,,,,,,,,,,,,
SH600196,ewma,,,,,-1.4267053451204252,0.6856214570874176,True,,,,,,
SH600196,garch,,,,,-1.0704779858346412,0.7911896066179178,True,0.9973200371808884,0.021341620205971745,,,,
SH600196,egarch,,,,,-1.2232124263848405,0.7502956657144599,True,0.9974835808100568,0.021610164060446267,,,,
SH600208,naive,,,,,,,,,,,,,
SH600208,har,0.11289229245598523,0.12450164215939008,0.5787527856419861,-0.761392915585158,,,,,,,,,
SH600208,har_x,,,,,,,,,,,,,
SH600208,ewma,,,,,-1.2961004331846864,0.7301993655495325,True,,,,,,
