stock,model,n,mse,mae,r2,qlike,r2_offset22
SH600038,lstm32,417,0.143847765641325,0.24899949074260755,0.36599842341047895,-7.005741163399369,
SH600048,lstm32,417,0.1336775331963767,0.23057064461051835,0.11273702148671039,-7.064952070918668,
SH600066,lstm32,417,0.1550728921765511,0.26915195015941196,0.34505364303933983,-6.851606955906118,
SH600068,lstm32,417,0.16860872685879502,0.27210830410065806,0.3076675171186578,-7.5350166345635365,
SH600085,lstm32,417,0.17132426494821523,0.27836662344714114,0.24737920167917193,-7.488431218602637,
SH600089,lstm32,417,0.14387857016147323,0.2683570388592745,0.6406659298827313,-7.590176186443794,
SH600104,lstm32,417,0.13303733867016587,0.2564378417249927,0.29167902916575217,-7.359365466477004,
SH600109,lstm32,412,0.16901986628547871,0.2812570812438067,0.424615089637162,-6.811239685986467,
SH600111,lstm32,414,0.16828182772783518,0.2726589082070431,0.3343881078429577,-6.903171449823168,
SH600115,lstm32,416,0.1684141683046902,0.28747793676180056,0.27560568996391577,-7.2609130771198895,
SH600118,lstm32,417,0.12919301297380079,0.24706777169884878,0.567959302516759,-6.650982562239399,
SH600170,lstm32,417,0.1469855689354296,0.2719357230293795,0.35611396085500957,-8.06108884215035,
SH600177,lstm32,417,0.18098287353049206,0.3169926164743168,0.19951770977692374,-8.039484804955155,
SH600188,lstm32,417,0.15178784074564095,0.25431718705300965,0.11966906263089405,-7.476147788091258,
SH600196,lstm32,417,0.16352630340612861,0.2679377619520943,0.3901639479879221,-6.654274297129846,
SH600208,lstm32,416,0.298744819933354,0.3231985875527138,0.21053992916317288,-6.933422691141411,
SH600276,lstm32,417,0.11960213016134778,0.2198695264780858,0.11211283140173933,-7.135260411633478,
SH600332,lstm32,417,0.1463242045495525,0.23512855072600264,0.26863983079133014,-7.13500564819579,
SH600340,lstm32,417,0.12536699655094996,0.2226034192256007,0.3410678697317585,-7.2901718878108355,
SH600352,lstm32,413,0.15002142782315905,0.2555879820888283,0.4274989406334744,-7.0798624051440715,
SH600362,lstm32,417,0.1650316606471649,0.272278203505251,0.2611869665170985,-7.440710504816624,
SH600369,lstm32,417,0.19004452172374647,0.3040060823349764,0.35250759274340904,-6.92097861773188,
SH600372,lstm32,417,0.16004059046461236,0.26825509720031343,0.3157670054200784,-6.97508334757913,
SH600383,lstm32,417,0.13754871650403772,0.23482309228729986,0.15038270638111373,-6.809629707896526,
