stock,model,n,mse,mae,r2,qlike,r2_offset22
SZ002008,har_x,417,0.0558237077407882,0.1922708886034022,0.0294779801127456,-6.501988609901961,0.0357224042885674
SZ002024,har_x,417,0.1043999270698253,0.2593266402918695,0.5102362566208306,-7.624723640731952,0.520918135264665
SZ002027,har_x,417,0.0522809635340506,0.1817603703467926,0.305253782364668,-6.634262950716003,0.3086733703903765
SZ002044,har_x,417,0.0606578941031822,0.1950163521013488,-0.122056494132801,-6.389343651713482,-0.1691818731477017
SZ002065,har_x,225,0.0817127037052571,0.2240633067426686,0.3714226672012234,-6.838723919791597,0.3730306013303546
SZ002081,har_x,344,0.0922964714001843,0.2412633904048598,0.0976736043727503,-7.110782355050841,0.0954165903065431
SZ002142,har_x,417,0.0580748406902813,0.178370832497875,0.310127658103251,-7.085387163006141,0.1939220027229919
SZ002146,har_x,417,0.0684876761175065,0.2066916984432506,0.2891296365814652,-7.303328903258771,0.3064119996236296
SZ002153,har_x,417,0.0805387725546008,0.2217071355864066,-0.027457719024047,-6.369769998552425,-0.0461068135951729
SZ002202,har_x,411,0.0622259145182225,0.2025076263087764,0.2531152983953698,-6.905803507149091,0.2382936176911344
SZ002230,har_x,417,0.067835627895267,0.2082117558781666,0.2376300186118846,-6.848332468363032,0.2450015839625685
SZ002236,har_x,415,0.0681627207704661,0.2133819637025557,0.1579588623680156,-6.599406749781432,0.1706099845690553
SZ002241,har_x,417,0.0573584136185337,0.1930345732346095,0.2743587897849271,-5.992707989353021,0.0455189496742597
SZ002294,har_x,344,0.1033591345629833,0.2585370789659647,0.1541643903354282,-7.420725484193281,0.1822788872374415
SZ002304,har_x,417,0.0723660335520635,0.2134142237972656,0.3600147082645812,-7.0140291834557855,0.3713084056537539
SZ002310,har_x,220,0.1112024622290467,0.280207022444046,0.1808057260255849,-6.762864315619305,0.1959420457205042
SZ002415,har_x,415,0.0538881506194958,0.1855008479980947,0.159659686281812,-6.931388098935287,0.1714412073784039
SZ002450,har_x,100,2.5354605633532388,1.19229549512447,-0.1265580544888429,-2.043426428428304,-0.1292279204561608
SZ002456,har_x,414,0.1957022553541127,0.2626187230989176,-0.0886342007946314,-5.856201275949173,-0.0883224830979363
SZ002466,har_x,411,0.0853290044860864,0.2293949807026434,0.4363271543247372,-6.187471062770584,0.4330044773572464
SZ002475,har_x,417,0.0472515660649707,0.1746508961502485,0.1253790945295803,-6.289839123517254,0.0761239171392166
SZ002508,har_x,417,0.0620080566122011,0.1992934725000811,0.1194494197869037,-6.730322196475606,0.1339045018072433
SZ002555,har_x,417,0.0702609867655781,0.2042146345794565,0.0502817021089605,-6.029583336226583,0.0613469210374802
SZ002558,har_x,417,0.122270363753138,0.2855048537837549,0.37179948861678,-7.037558794226077,0.3676350709532932
SZ002594,har_x,417,0.0812586400469158,0.2245692561183707,0.5191783765403601,-6.857181281663735,0.5293943149799459
SZ002602,har_x,416,0.248363558655425,0.4149542192609565,-0.8976199587441038,-5.975256265252822,-1.118131312722551
SZ002673,har_x,417,0.1427473868029014,0.2941517838193337,0.3959129172806559,-6.9230807030439925,0.406059309190558
SZ002714,har_x,417,0.0610913515904011,0.1933121246609396,0.3547072964135428,-6.17279176251214,0.3625101568268896
SZ002736,har_x,417,0.0999042903607841,0.2380170108253743,0.4500686176485692,-6.940739844935941,0.4550512400526511
SZ300003,har_x,417,0.0533094731530799,0.1765693684113978,-0.0386301096209409,-6.624416002639207,0.0127238689659067
SZ300015,har_x,411,0.0539949283037897,0.1825786567510023,0.1518007434190578,-6.90609519724007,0.1655048934598588
SZ300017,har_x,344,0.1788249969705294,0.2914185461733399,0.0444914850097011,-6.256867255567098,0.024367188176541
SZ300024,har_x,344,0.0894892584659438,0.2321181353165574,0.3584056495111116,-7.217810725583774,0.3577481152968803
SZ300033,har_x,417,0.1269836518074307,0.2857095343448848,0.0500181235836355,-5.9382880405754275,0.0444788093061481
SZ300059,har_x,417,0.0977095774122075,0.2521222732855154,0.4005524102616096,-6.593298264798108,0.3902118447008225
SZ300070,har_x,340,0.0647635236168299,0.2065272154629545,0.3950810452740679,-6.824394274624111,0.4089928580818966
SZ300072,har_x,225,0.0878043895226021,0.2314061299246927,-0.0417997146702797,-6.41478109440533,0.004100538849971
SZ300124,har_x,406,0.0479765286164931,0.169171700335149,0.4005790260024324,-6.733536704606468,0.4209463412904619
SZ300144,har_x,417,0.0493064317076668,0.1746442774938092,0.290904210444547,-6.755168122149008,0.2886946498243401
SZ300251,har_x,225,0.0874322512369252,0.2332369807403515,-0.0046550957072222,-6.758388709166611,-0.0290299431421658
SH600000,ewma,417,0.1592826710718615,0.2758450665206265,0.0606952021482669,-8.058868463772809,0.0670256067549845
SH600009,ewma,417,0.1336889648679159,0.2389525803446164,0.2384234590634274,-7.184064195629432,0.2454272262597816
SH600010,ewma,417,0.17788237786485,0.2991835375648648,0.1273439730150281,-7.325225755587386,0.1307112141450451
SH600011,ewma,417,0.1690075340493022,0.2976592346125934,0.2511088415705875,-7.481226976382943,0.2351518107085248
SH600015,ewma,417,0.2006404220503958,0.3280568882185482,-0.0173071574732068,-8.54459299891863,-0.0119945503033314
SH600016,ewma,417,0.1588265588305925,0.2852039887396514,0.0942299755318707,-8.731487238490782,0.0956794276092458
SH600018,ewma,414,0.1864114326058383,0.3174475356875109,0.3925760336572017,-7.366428822394131,0.3984890445052278
SH600019,ewma,417,0.1722038910863449,0.294634239424328,-0.1081060810598397,-7.98770721874471,-0.1123577312215682
SH600023,ewma,344,0.1649172950809072,0.3028500466333188,-0.2053966934177278,-8.632286445745548,-0.2084507918640559
SH600028,ewma,417,0.1936623990507143,0.3221757136919991,-0.130102083479233,-8.68553670336568,-0.1794710041831761
SH600029,ewma,417,0.2407336613283227,0.3653450482097124,-0.2172836740462909,-7.3260528451971085,-0.2139892643568368
SH600030,ewma,410,0.2267831744192553,0.331951577257327,0.1153237586390836,-7.131012318660344,0.1195290305673225
SH600031,ewma,417,0.1398837062578185,0.2260538310408472,0.1639651010525598,-6.882203430724139,0.1378031236577603
SH600036,ewma,417,0.1377918701759715,0.2334412095756775,0.0767391032150155,-7.633632690044588,0.0810653426993217
SH600038,ewma,417,0.1488304066721889,0.2672583388096251,0.3440376911386679,-7.072967841651454,0.345642385892822
SH600048,ewma,417,0.1322122414894947,0.2290916954126566,0.1224626578980959,-7.094476979827261,0.1300822246809878
SH600050,ewma,417,0.1638112654517324,0.3082060600889399,0.3157794371067248,-7.584979294286647,0.3124488554045633
SH600061,ewma,415,0.2693967183153907,0.380240503631244,-0.0072592518609373,-6.288306055770287,0.0039256413732933
SH600066,ewma,417,0.1809992496483188,0.3117051561043398,0.2355543415362642,-6.89035504136874,0.2346259083551891
SH600068,ewma,417,0.2405610084396512,0.3753462468372193,0.012220758911592,-7.56579017772689,0.0263525385352053
SH600085,ewma,417,0.1815747324692432,0.2764381102006749,0.2023492985818515,-7.538096013554484,0.2198612798905598
SH600089,ewma,417,0.1675545248089577,0.3048687319844231,0.5815356706798178,-7.545926024205647,0.5880397977846236
SH600100,ewma,344,0.2043552680182845,0.3396858662919996,0.2267723728180009,-7.021147987686948,0.2412453305975206
SH600104,ewma,417,0.139884177490473,0.2639401179307672,0.255224906069007,-7.404796154177987,0.2558011125095333
SH600109,ewma,412,0.1776494289097586,0.2994412832897231,0.395237950569644,-6.885228074398324,0.4042472252188719
SH600111,ewma,414,0.1750520015160328,0.2977616958710635,0.3076097667336467,-6.974431045249492,0.2990197709397296
SH600115,ewma,416,0.2232253811331619,0.3448067199216743,0.0398480271805288,-7.263326884568252,0.0457071616053689
SH600118,ewma,417,0.1224486662049586,0.2602925666737441,0.5905134036636244,-6.68364739170402,0.5898692011320739
SH600153,ewma,344,0.1542926094981814,0.2632780789048304,0.1019404323347468,-7.480454929257159,0.0939033240863684
SH600157,ewma,95,0.1373526064538914,0.2746247444104874,-0.2253103174212649,-5.4464230102876625,-0.157818062123574
SH600170,ewma,417,0.1610137472591664,0.2884878256432309,0.2946620221190477,-8.017387420956418,0.2969095096232165
SH600177,ewma,417,0.1977589490951366,0.3281078929994704,0.1253175872626817,-7.967815644133864,0.1340375150244742
SH600188,ewma,417,0.237122446863233,0.3607084308813799,-0.3752499863818028,-7.456433610548024,-0.3605957248600282
SH600196,ewma,417,0.1687404567482875,0.2684484141986402,0.3707188885538409,-6.722260465960766,0.3762238308948582
SH600208,ewma,416,0.3170380664925834,0.3625032722843945,0.1621983789140119,-6.979438542534964,0.1529015673612332
SH600221,ewma,417,0.1781843294091918,0.3072592165512118,0.3734151659875565,-7.284982005394601,0.3739769159515265
SH600233,ewma,417,0.2207542679964114,0.3523072528747141,-0.1831558465601546,-6.310264647440415,-0.1481165536880986
