stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,error,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600415,egarch,,,,,-1.067512488984681,0.7916582036978232,True,0.997113551939969,0.017366727242137624,,,,,
SH600436,naive,,,,,,,,,,,,,,
SH600436,har,0.1673661207064411,0.37721352298308675,0.21642570294859959,-1.008591206348811,,,,,,,,,,
SH600436,har_x,,,,,,,,,,,,,,
SH600436,ewma,,,,,-2.4057084359289718,0.461651114872331,True,,,,,,,
SH600436,garch,,,,,-1.077954605427993,0.824460611524112,True,0.9587695507357519,0.02247154296532967,,,,,
SH600436,egarch,,,,,-0.42156703392331124,0.9811938073556155,True,0.9155246169896297,0.023106314081759564,,,,,
SH600482,naive,,,,,,,,,,,,,,
SH600482,har,0.11580771540328097,0.41370958593164014,0.09811795618087533,-1.6006234188244015,,,,,,,,,,
SH600482,har_x,,,,,,,,,,,,,,
SH600482,ewma,,,,,-2.373757183819248,0.4743365730124035,True,,,,,,,
SH600482,garch,,,,,-0.8010901519736843,0.8892542991579145,True,0.9604610137498588,0.019126604647589897,,,,,
SH600482,egarch,,,,,-1.47223871709421,0.7212211848778154,True,0.9653590384294183,0.019406900292048616,,,,,
SH600489,naive,,,,,,,,,,,,,,
SH600489,har,0.14988959021057183,0.4145999525652664,0.2950668959261305,-0.5822863513735564,,,,,,,,,,
SH600489,har_x,,,,,,,,,,,,,,
SH600489,ewma,,,,,-0.9280658978739325,0.8470745839784932,True,,,,,,,
SH600489,garch,,,,,-0.6642294291088798,0.9292435034919657,True,0.9996963865742233,0.022073332761138,,,,,
SH600489,egarch,,,,,-0.6120972501919483,0.9430060753043922,True,0.9776801599149871,0.02187196708770176,,,,,
