Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
8659,85240,790532,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8660,85250,790716,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8661,85260,790770,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8662,85270,790805,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8663,85280,790870,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8664,85290,790883,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8665,85300,790908,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8666,85310,790947,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.096872,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8667,85320,791287,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.096872,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8668,85330,791351,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.096872,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8669,85340,791408,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.096872,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8670,85350,791618,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.096872,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8671,85360,791675,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8672,85370,791768,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8673,85380,791929,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024631,0.024564,0.024768
8674,85390,792094,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024631,0.024564,0.024768
8675,85400,792131,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
