Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
183,890,15787,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,10000000.000000,0.024859,0.330476,0.024911,0.037157,0.027590,0.034873,0.030136,0.031342,0.029385,0.077552,0.025007,0.223453,0.024445,0.030130
185,900,15819,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,10000000.000000,0.024859,0.330476,0.024911,0.037157,0.027590,0.034873,0.030136,0.031342,0.029385,0.077552,0.025007,0.222611,0.024445,0.030130
187,910,16509,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,10000000.000000,0.030136,0.031342,0.029385,0.077552,0.025007,0.222611,0.024445,0.030130
189,920,16558,0.119821,0.0226777,7,8,2,0.027409,0.178344,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,10000000.000000,0.030136,10000000.000000,0.029385,0.077552,0.025007,0.222611,0.024445,0.030130
191,930,16829,0.119821,0.0226777,7,8,2,0.027409,0.178344,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,10000000.000000,0.030136,10000000.000000,0.029385,0.077552,0.025007,0.222611,0.024445,0.030130
193,940,16847,0.119821,0.0226777,7,8,2,0.027409,0.178344,0.022678,0.046187,0.022761,0.035372,0.024859,0.250721,0.024911,0.037157,0.027590,10000000.000000,0.030136,10000000.000000,0.029385,0.077552,0.025007,0.222611,0.024445,0.030130
195,950,17071,0.119821,0.0226777,7,8,2,0.027409,0.178344,0.022678,0.046187,0.022761,0.035372,0.024859,0.250721,0.024911,0.037157,0.027590,10000000.000000,0.030136,0.043094,0.029385,0.077552,0.025007,0.222611,0.024445,10000000.000000
197,960,17196,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.035372,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.043094,0.029385,0.077552,0.025007,0.222611,0.024445,10000000.000000
199,970,17214,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,10000000.000000,0.022761,0.035372,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.043094,0.029385,0.077552,0.025007,0.222611,0.024445,10000000.000000
201,980,17269,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.043094,0.029385,0.077552,0.025007,0.222611,0.024445,10000000.000000
203,990,17563,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,10000000.000000,0.024911,0.037157,0.027590,0.050960,0.030136,0.043094,0.029385,0.077552,0.025007,0.215864,0.024445,10000000.000000
205,1000,17772,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,10000000.000000,0.024911,0.037157,0.027590,0.050960,0.030136,0.043094,0.029385,0.077552,0.025007,0.215864,0.024445,10000000.000000
207,1010,17798,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.043094,0.029385,0.077552,0.025007,0.215864,0.024445,10000000.000000
209,1020,17992,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.043094,0.029385,0.077552,0.025007,0.215864,0.024445,0.031871
211,1030,18108,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,10000000.000000,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.043094,0.029385,0.077552,0.025007,0.215864,0.024445,0.031871
213,1040,18407,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,10000000.000000,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.036099,0.029385,0.077552,0.025007,10000000.000000,0.024445,0.031871
215,1050,18483,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.036099,0.029385,0.077552,0.025007,10000000.000000,0.024445,0.031871
217,1060,18802,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.045084,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,10000000.000000,0.024445,0.031871
219,1070,19049,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,10000000.000000,0.022761,0.045084,0.024859,0.250721,0.024911,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
221,1080,19066,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,0.250721,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
223,1090,19182,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,10000000.000000,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
225,1100,19353,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,10000000.000000,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
227,1110,19436,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,10000000.000000,0.024859,10000000.000000,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
229,1120,19569,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,10000000.000000,0.024859,0.250721,0.024644,10000000.000000,0.027590,0.050960,0.030136,10000000.000000,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
231,1130,19615,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,10000000.000000,0.024859,0.250721,0.024644,10000000.000000,0.027590,0.050960,0.030136,10000000.000000,0.027865,10000000.000000,0.025007,0.255429,0.024445,0.031871
233,1140,19718,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.250721,0.024644,10000000.000000,0.027590,0.050960,0.030136,10000000.000000,0.027865,10000000.000000,0.025007,10000000.000000,0.024445,0.031871
235,1150,20165,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.250721,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,10000000.000000,0.025007,10000000.000000,0.024445,0.031871
236,1160,20270,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.250721,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,10000000.000000,0.024445,0.031871
238,1170,20414,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,0.250721,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
240,1180,20563,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,0.250721,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
242,1190,20895,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,10000000.000000,0.024859,10000000.000000,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
244,1200,21072,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,10000000.000000,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
246,1210,21090,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,10000000.000000,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
248,1220,21172,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,10000000.000000,0.024644,0.037157,0.027590,0.050960,0.030136,10000000.000000,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
250,1230,21241,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.250721,0.024644,0.037157,0.027590,0.050960,0.030136,10000000.000000,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
252,1240,21401,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.250721,0.024644,0.037157,0.027590,0.050960,0.030136,10000000.000000,0.027865,0.077552,0.025007,0.255429,0.024445,0.031871
254,1250,21665,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.250721,0.024644,0.037157,0.027590,0.050960,0.030136,10000000.000000,0.027865,0.077552,0.025007,0.255429,0.024445,10000000.000000
255,1260,21764,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.250721,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,10000000.000000
257,1270,21845,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,0.250721,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,10000000.000000
258,1280,21946,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,0.250721,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,10000000.000000
260,1290,22029,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,10000000.000000,0.024644,0.037157,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,10000000.000000
262,1300,22057,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,10000000.000000,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.032677
264,1310,22370,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,0.331207,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.032677
265,1320,22485,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,0.331207,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.032677
267,1330,22487,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,10000000.000000,0.022761,0.045084,0.024859,0.331207,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.032677
269,1340,22679,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.331207,0.024644,10000000.000000,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,10000000.000000,0.024445,0.032677
271,1350,22712,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.331207,0.024644,0.049299,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,10000000.000000,0.024445,10000000.000000
272,1360,23147,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.331207,0.024644,0.049299,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,10000000.000000,0.024445,10000000.000000
273,1370,23228,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.331207,0.024644,0.049299,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,10000000.000000,0.024445,10000000.000000
274,1380,23272,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.331207,0.024644,0.049299,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,10000000.000000
276,1390,23358,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,10000000.000000,0.024644,0.049299,0.027590,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.032677
278,1400,23577,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,10000000.000000,0.024644,10000000.000000,0.023629,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.032677
280,1410,23582,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.659837,0.024644,10000000.000000,0.023629,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.032677
281,1420,23694,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.045084,0.024859,0.659837,0.024644,10000000.000000,0.023629,0.050960,0.030136,0.036099,0.027865,0.077552,0.025007,0.255429,0.024445,0.032677
283,1430,23735,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.035372,0.024859,0.659837,0.024644,10000000.000000,0.023629,0.050960,0.030136,0.036099,0.027865,10000000.000000,0.025007,0.255429,0.024445,0.032677
285,1440,23801,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.035372,0.024859,0.659837,0.024644,10000000.000000,0.023629,0.050960,0.030136,0.036099,0.027865,10000000.000000,0.025007,10000000.000000,0.024445,0.032677
286,1450,23917,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.035372,0.024859,0.659837,0.024644,0.479801,0.023629,0.050960,0.030136,0.036099,0.027865,10000000.000000,0.025007,10000000.000000,0.024445,0.032677
287,1460,24198,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.035372,0.024859,0.659837,0.024644,0.479801,0.023629,0.050960,0.030136,0.036099,0.027865,0.162562,0.025007,10000000.000000,0.024445,0.032677
288,1470,24257,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.035372,0.024859,0.659837,0.024644,0.479801,0.023629,0.050960,0.030136,0.036099,0.027865,0.162562,0.025007,10000000.000000,0.024445,0.032677
289,1480,24272,0.119821,0.0226777,7,8,2,0.027409,0.284248,0.022678,0.046187,0.022761,0.035372,0.024859,0.659837,0.024644,0.479801,0.023629,0.050960,0.030136,0.036099,0.027865,0.162562,0.025007,0.410153,0.024445,0.032677
