stock,n,HAR_mse,HAR_mae,HAR_r2,HAR_ql,LSTM-32_ens_mse,LSTM-32_ens_mae,LSTM-32_ens_r2,LSTM-32_ens_ql,GRU-32_ens_mse,GRU-32_ens_mae,GRU-32_ens_r2,GRU-32_ens_ql,LSTM-4_ens_mse,LSTM-4_ens_mae,LSTM-4_ens_r2,LSTM-4_ens_ql,LSTM-32_1_mse,LSTM-32_1_mae,LSTM-32_1_r2,LSTM-32_1_ql,GRU-32_1_mse,GRU-32_1_mae,GRU-32_1_r2,GRU-32_1_ql,LSTM-4_1_mse,LSTM-4_1_mae,LSTM-4_1_r2,LSTM-4_1_ql
SH603993,395,0.18126696363924116,0.28484869342633184,0.19690046226489444,-6.6305263614507775,0.18220784723743771,0.29445286622246825,0.1927318969201467,-6.902790764070383,0.18082071416321846,0.29213792695810326,0.1988775613496544,-6.924509362242422,0.1787448308237101,0.29295987209044416,0.20807471960111124,-6.916923824499133,0.18515899108336345,0.29600281060261663,0.1796569150764078,-6.890262279834872,0.18215848056461995,0.292117907784504,0.19295061494423382,-6.9414791602812675,0.18364185140047712,0.300799579087157,0.18637857109989853,-6.889745123775741
SZ000001,395,0.06487903070232008,0.19419794876174615,0.18142531922276595,-7.246178168125652,0.06822460227174126,0.19467581343368162,0.1392144515539555,-7.228012784201868,0.07068884463898095,0.19522084836319734,0.10812325941860756,-7.212709237459278,0.07216221375934348,0.1989427130782248,0.08953385319117046,-7.210665048633928,0.0705729153030265,0.19905337500441964,0.10958593261431282,-7.224845511113189,0.06967422561962988,0.19313977388628836,0.12092464425566729,-7.211240816767551,0.07458088213046257,0.20328191830065764,0.05901766532025643,-7.204386077055829
SZ000069,395,0.06633160458531531,0.19985410835068038,0.2923467665105468,-7.331726358840072,0.06094040298765114,0.19539944655527816,0.34986235454480885,-7.352030354727061,0.061781467347037454,0.19691025901583645,0.34088952903857617,-7.35455023320297,0.0653765606814803,0.20143730069885493,0.30253557335305237,-7.338470704613163,0.06293068632354565,0.19807777910528732,0.3286291815044309,-7.3465200920880624,0.05829084375584292,0.1930457441670359,0.37812895791484114,-7.361481394372509,0.06544637154186111,0.20247611148960779,0.3017908019670742,-7.340147794756008
SZ000157,395,0.063031145639827,0.1891582862692078,0.0508826191415781,-7.081904505037314,0.05634843312842604,0.1829820504219019,0.15151030933293308,-7.122277340527823,0.054142267151312165,0.18129000299860176,0.1847305602530468,-7.135590212120601,0.05786435873773082,0.1861430195673295,0.12868363643536107,-7.1213841539765665,0.056916727732523244,0.18418596547972613,0.142952979766391,-7.121769166160433,0.053828614984569687,0.1793024290923856,0.1894535066627514,-7.134334596956006,0.05902881373878383,0.18877140315464802,0.11114937667365055,-7.117372550522942
SZ000166,395,0.11010243038463657,0.2599045170605616,0.4310790097927557,-7.33508027578239,0.1063251633861556,0.2577602928683684,0.45059689394431945,-7.363720703797144,0.10845081971660114,0.2576762989080465,0.4396132081152905,-7.353606339643431,0.10891257023750989,0.25788299922272234,0.4372272520317927,-7.349377033539292,0.11003470690785552,0.2619569268732773,0.43142895036478446,-7.355637463971418,0.10678590800246104,0.25651184223231216,0.44821613556845585,-7.357688451047135,0.11317912774354263,0.26397027024383807,0.41518110724980606,-7.330929383923691
SZ000333,384,0.05749214037668816,0.18740876467842224,0.24299016830283948,-7.366427963891162,0.059107325390840106,0.19086451018832049,0.2217227232623219,-7.36570873378335,0.06004542908676952,0.18875573935770462,0.20937053535773031,-7.357070409709986,0.06384202621708972,0.1956956686320853,0.15938002646704053,-7.346490224066252,0.06040432606772942,0.19260662227406058,0.20464487126916142,-7.3621409535227444,0.05829927368787594,0.18464342011065285,0.2323624921012558,-7.360669140306034,0.06701549188057222,0.2006492201057697,0.11759440686635314,-7.335748345241542
SZ000338,395,0.05770765692194551,0.18926966259747802,0.3160983503489072,-6.945804512165118,0.05939153812301308,0.19360028476278257,0.29614243474512136,-6.946685283824353,0.06079027886030288,0.19554817136756517,0.2795657593316564,-6.942956205901365,0.06395034745432367,0.20012141668862787,0.24211533698329124,-6.931604180142391,0.0607383772671374,0.19505764059561603,0.2801808524939625,-6.94231365489048,0.05982315159770078,0.19421979577579748,0.29102732207038884,-6.945634185807333,0.06887785159215902,0.20904423679782236,0.1837187846317323,-6.9200774878909925
SZ000425,395,0.07589174735574254,0.20859433745622155,0.14869408552959484,-6.924445233287717,0.06964729396586904,0.20595182905802153,0.21874043824454303,-6.959285274920137,0.07200394244942605,0.21061060765803208,0.19230503700156465,-6.958852113250973,0.07576901920545326,0.21399797792988226,0.15007077276969139,-6.942732602345407,0.07291580417931026,0.2113129002526678,0.1820763453338019,-6.951100920919015,0.06975770189895288,0.20644005274317545,0.21750195145627416,-6.964786069058258,0.07926128829890776,0.21936911454393984,0.11089669340314146,-6.936137751841306
SZ000568,395,0.06894949545182137,0.20562726450104526,0.3695968793657002,-6.700590790099227,0.06529316086199874,0.20746589533782725,0.403026634295784,-6.733716046362159,0.061995437275803755,0.2040546454418638,0.43317761982662506,-6.747337291719009,0.06834186812889793,0.2123769424745026,0.37515239732915306,-6.722237415811004,0.06588467162061165,0.20826823092907393,0.39761846958515323,-6.73021595270554,0.06215295632695746,0.20368022697459312,0.4317374279766928,-6.747525988478099,0.07393066728079337,0.2207891531808638,0.3240541782215882,-6.706159315371484
SZ000625,395,0.07626487258394915,0.21422311609434153,-0.032592809832785896,-6.322132807156601,0.07279769974048364,0.21248763177703642,0.014351184529350802,-6.348717787364797,0.0689683904180854,0.20491367644760897,0.06619834743625208,-6.364649723333818,0.07733854031237895,0.2218365188791835,-0.04712979834352837,-6.339279678942216,0.07374286828734092,0.21507148337643245,0.0015540183832903898,-6.344891542446604,0.07028359202278882,0.20659905936576234,0.048391096542305,-6.361560876974422,0.08317528568253321,0.23076964834677766,-0.1261567618438193,-6.323869063534693
SZ000709,395,0.1006708758833954,0.25273674683871505,0.35574162916533625,-8.04611228482185,0.10565151860940732,0.26045515157527427,0.3238672589444328,-8.034197772911504,0.10556490268865894,0.25963638080436124,0.32442157052163945,-8.034598199455433,0.10406257395766523,0.25831334508230364,0.3340359485847567,-8.035716682116629,0.10803319771801559,0.2619464375552384,0.30862534623732385,-8.02626089022312,0.10587308173074161,0.2595099486580925,0.3224493325150134,-8.031045559526724,0.10462052187019087,0.2561948446619609,0.33046527722643126,-8.026824402655288
SZ000725,395,0.09777047295598182,0.23934478848146362,0.22476757122729074,-6.608892964313388,0.09591969842863482,0.24700281827617865,0.23944255835343298,-6.65565361975785,0.09701676613624372,0.24527281323390732,0.23074379237854958,-6.637999187567933,0.10174258062655898,0.2506483750116449,0.19327230907186876,-6.63266381134745,0.09912673830056187,0.25182530567801836,0.21401359975358802,-6.650819877171689,0.09662531035250452,0.24702328622746975,0.2338476867222119,-6.641125334009712,0.10729773549233283,0.2563536938627231,0.14922489814504136,-6.618550514899712
SZ000728,395,0.11653803975738254,0.2561345755527551,0.48736639708514085,-6.863760440644207,0.11227149470049926,0.25149967407244334,0.5061342978415126,-6.8855485252393835,0.113588211101178,0.25298058629890197,0.5003422571147056,-6.885834378362187,0.11664196137824125,0.2559885698170597,0.4869092612432093,-6.871674740634375,0.11431754073832792,0.2544429276883889,0.49713404389623095,-6.882737299661324,0.11187668531884185,0.25154402988732394,0.5078710059258856,-6.8892900122339285,0.12457012973382545,0.26449398143935,0.4520344210871543,-6.842979558638211
SZ000768,395,0.08087745680578252,0.2201277022637848,0.5078569823355348,-6.9759508525104055,0.07960599993374025,0.2169734524614232,0.5155938554587802,-6.9755357362823185,0.08121839617079835,0.21819172365267028,0.5057823507315462,-6.972685088881203,0.0849301268869787,0.2218038472122799,0.48319629983969525,-6.958397747835245,0.08007833773640428,0.21642809598500687,0.5127196583618278,-6.9746055970428,0.08003294817166973,0.21654349105617618,0.5129958559358018,-6.977396864446343,0.09033027521825582,0.22937046263776295,0.4503361506639805,-6.943003795908237
SZ000776,395,0.10026478023797117,0.24554589375939254,0.41080251013448255,-7.317275993259136,0.09690642415819109,0.24379587058288524,0.43053760522554674,-7.335306009610657,0.0985139827367244,0.24347432968634627,0.42109092337938336,-7.325374941197318,0.09939809159089122,0.246598064366932,0.41589553257109935,-7.323188891299011,0.1005534560766037,0.24743190222998254,0.40910613101607807,-7.3259066684279315,0.09750129900944132,0.24202182815677126,0.4270418735408128,-7.326826652141964,0.10281467826741193,0.2520661507591836,0.3958182503097095,-7.3112452724848485
SZ000783,395,0.1143974102156012,0.26493145149055863,0.48368834734175603,-6.931414362285788,0.11161197852533616,0.26535916882247973,0.49625988053168524,-6.963902220310902,0.11128945693013813,0.2643668857240694,0.4977155223816261,-6.96801336435428,0.11526551471077844,0.26675854174006464,0.4797703175040151,-6.948221872011916,0.11226205676887131,0.26520124363309705,0.4933258720463164,-6.961101916909387,0.11021638812359826,0.26346536404907184,0.502558620908738,-6.972149334490594,0.12100896385634402,0.2746276133494671,0.4538483170433688,-6.932543541550817
SZ000858,395,0.07519876021798338,0.2119683610671642,0.3966464503075807,-6.880324549427819,0.07169617808076519,0.21166534622097882,0.42474924561236926,-6.93219676989259,0.07026327866054054,0.21076070790899612,0.4362460435521045,-6.935805976110355,0.07535600647682056,0.21464680962657104,0.3953847926928775,-6.911753528969448,0.0733684690216157,0.21443516074560134,0.4113317015949435,-6.92495304825031,0.06903029894792098,0.20896441303963606,0.4461387955622611,-6.939978570131531,0.0807385940713989,0.22070536980028713,0.35219786617566917,-6.894351514912682
SZ000895,380,0.07171125260533558,0.2127986636463988,0.3967047189287639,-6.717117402437353,0.07952016639784462,0.21770064711717557,0.3310095780665574,-6.68494814779981,0.07677214583824601,0.21771361349551424,0.35412823484162015,-6.701036932367936,0.08313252980922708,0.2244802768341449,0.30061934333456386,-6.67701990069629,0.08047977149869118,0.2198100599311201,0.3229365740678859,-6.683588121088537,0.07582057182737985,0.21618106481742447,0.36213367456675016,-6.701223434195081,0.08872372364903693,0.2308955563367994,0.25358152518800325,-6.6570746670495256
SZ000963,395,0.09070363914457531,0.23575750897522668,0.16981161870214978,-6.8431552600449885,0.09779313457827755,0.24526290738371664,0.10492318871377304,-6.817419574783091,0.10059669059249449,0.25044149492421064,0.07926292137200996,-6.819146074596072,0.10274700532057793,0.25039101709326,0.059581612879601065,-6.800746408727245,0.10212955535881063,0.250667860899872,0.0652329824291179,-6.808528495877155,0.0972905104282594,0.24698440646639902,0.10952358549432217,-6.823725826952408,0.10421428534201192,0.25221078288433657,0.0461519551790609,-6.792968127902679
SZ002007,395,0.07726022905744305,0.217900205492602,0.4226699058715001,-6.4374261827552095,0.08942371740999758,0.2326661888436157,0.33177776173496,-6.384614846262851,0.0859219415526646,0.22994770573823967,0.3579449192750682,-6.402678638954611,0.09014181677304846,0.2349180688817964,0.32641173605885776,-6.385302520923101,0.0909139649612829,0.2358796753393855,0.320641828415132,-6.379394547899972,0.08650764314414071,0.23045713797407102,0.3535682411437272,-6.398977953207621,0.09368126780955591,0.24039712684203532,0.2999630492636015,-6.373777893318868
SZ002008,395,0.058042206188398504,0.1946247817651979,0.01746154609713113,-6.47995790804482,0.06338608430560852,0.20719067670490418,-0.07299962152434336,-6.468566447835101,0.06243844541642835,0.20550241787827703,-0.0569579906116402,-6.476669573005319,0.06709405789828267,0.21274333968920212,-0.1357681977054972,-6.460121617135361,0.06666280837639503,0.21288005412634578,-0.12846800589151797,-6.46011344865885,0.06246361607062932,0.20453599264802294,-0.057384079440553126,-6.474998230370873,0.06930096540894949,0.2181827407694202,-0.17312672757252034,-6.456284616790818
SZ002024,395,0.10236165038798788,0.2579752663786959,0.5355016744024287,-7.62058743803074,0.10566359579881514,0.2580264467504596,0.5205180539866736,-7.603057289502311,0.10780066584872121,0.2623522372327053,0.510820423515657,-7.599840582498274,0.1081734600707785,0.2620198985534085,0.5091287519640387,-7.6020410496576885,0.11060833242523596,0.26435151939869495,0.4980797494577053,-7.590933271042764,0.10484995507454696,0.25725302594315697,0.5242102058094319,-7.6059352075392335,0.11357965749438938,0.26963317465472214,0.48459642328822206,-7.58949360967039
SZ002142,395,0.06046410964035662,0.17976591834450223,0.17019211299168457,-7.0167312054192825,0.06610617251432942,0.18601631833467136,0.09276058708867907,-7.001293216251826,0.06830484748267968,0.18902002706153787,0.06258602832056226,-6.991169659206229,0.06825685363924898,0.18894548457357835,0.06324469459454718,-6.990742704519347,0.0663189739225102,0.18737444900683622,0.08984010603098691,-7.001830011143834,0.06832557568553788,0.18845824483437046,0.062301554997171715,-6.990552172451844,0.07191170044567444,0.19385889669010234,0.013085670938722926,-6.977960695146468
SZ002146,395,0.061133006450531435,0.192691387977012,0.3862825331154447,-7.308052331037165,0.062397842839955905,0.1955072005975497,0.37358477408131097,-7.301340679057045,0.06424285360805271,0.19686212981785284,0.35506261394695926,-7.292176712618173,0.06646790422260919,0.2002657787234443,0.3327252138068152,-7.283484175170023,0.0638283506102415,0.19682587454807413,0.35922383134166724,-7.2980685434518024,0.06298129659976995,0.1947594907544478,0.3677274511013411,-7.29500891369042,0.07043181739597038,0.20668314933782622,0.29293128098798515,-7.274800707788869
SZ002153,395,0.08330495871385543,0.22065801948674504,-0.05579463767381765,-6.2930980082022225,0.07616653132736668,0.21645969766702747,0.03467672768591601,-6.357217738441053,0.07366557656278093,0.21365159291763774,0.06637345583128695,-6.374028334744479,0.08378039368299452,0.22746629356883052,-0.061820229652127745,-6.34046323134004,0.08153654010187435,0.22386450183569143,-0.03338196360833412,-6.343002063662001,0.07195584368092002,0.20978507954751788,0.08804235569502494,-6.376873491102679,0.09285154293319299,0.24056231433942382,-0.17678662401522227,-6.312778657624959
SZ002202,389,0.05960022153802755,0.19859102027198514,0.25825720304154365,-6.93946427165259,0.06463036485055577,0.20562716558986804,0.1956555469830007,-6.93336080096874,0.06603943612449248,0.20656899002862014,0.17811922847826556,-6.927335825330107,0.06710701677361258,0.20879197649217307,0.16483286416245813,-6.922412170439177,0.06582780516740232,0.20888576792671631,0.1807530397961462,-6.932450189658295,0.06493837491134025,0.20355559155485844,0.1918222685474189,-6.92947423581597,0.06999454184728988,0.21399820200479147,0.12889674061851275,-6.912283506435479
SZ002236,393,0.06610130238205182,0.2107212411861545,0.20049709085149803,-6.597465799559882,0.07647389084009176,0.22614259264860356,0.07503943194378426,-6.573103342644563,0.07388115413397082,0.219812486903258,0.10639888273370746,-6.5872261744127885,0.07951913934480101,0.23040302368219215,0.038206798533277464,-6.5662427079456025,0.07781024243224423,0.2279880701491158,0.058876104640550375,-6.570178893901314,0.07229666966385857,0.2177626682599925,0.1255634059383114,-6.588778575505514,0.08475368973381621,0.23910072061483414,-0.02510569476546909,-6.553297522664523
SZ002241,395,0.0610833907239908,0.1977398133370559,-0.018997024052703315,-5.911869318712685,0.06087782028659886,0.20168413577527006,-0.015567684891062639,-5.915318133929754,0.05869093283060105,0.19772252031129078,0.020914111276233882,-5.92480231918491,0.06372108218091853,0.20210723898055497,-0.06299916134602412,-5.9076972666071015,0.0645335701953865,0.20689581185695902,-0.0765531382783522,-5.904109328388834,0.057619904093574356,0.1961026917529299,0.038781081049352406,-5.927102937467174,0.06793811940668835,0.2069562004999615,-0.1333480455917575,-5.894863102148015
SZ002304,395,0.07367429485456785,0.2143492017473013,0.37259177256765363,-7.016441016372132,0.07659073151102584,0.2186602785706837,0.3477554798463046,-7.010978082524558,0.07905695215296449,0.22210891440809485,0.32675321407002267,-7.0048940165669284,0.0828938736571567,0.225577029219561,0.2940780982172778,-6.987589783070599,0.07826003220769406,0.2219596873336268,0.3335397619596847,-7.007954815447992,0.07703452916457974,0.21805745780280075,0.34397611148309826,-7.009214944820525,0.08701746989715256,0.2312073548513023,0.258961668359489,-6.971779180719114
SZ002415,393,0.054171271771273774,0.1843924722673817,0.18082042780913254,-6.935367742873815,0.060113096385825,0.1948732626844356,0.09096798043937449,-6.925486985508576,0.05937115083327006,0.19385553079409532,0.10218770300555535,-6.927999125047121,0.061868559536903504,0.195841389347743,0.06442181480440246,-6.918102074908516,0.060584447256081995,0.19503085562953318,0.08384019865350045,-6.925286118264401,0.05807708383787912,0.19096043679885683,0.12175662234247975,-6.929419360696084,0.06827382837527131,0.20580405761731457,-0.03243884981015954,-6.903118976350851
SZ002456,392,0.21150292725315498,0.26812462431693196,-0.12901921514711012,-5.460711029499853,0.18972633933231653,0.2543036432534588,-0.012774080754530237,-5.937664437749097,0.18180824905201393,0.2509281913095216,0.029493306226033966,-6.01997251505638,0.18441143684893058,0.25365822551554984,0.015597285582132803,-6.009369281960085,0.19886952361162158,0.2621631797428688,-0.061581115593393854,-5.845892831191175,0.17445433409871713,0.24483720403075515,0.06874908105931532,-6.06409326490904,0.19303789687708625,0.2643134849974358,-0.030451434674248157,-5.999316728411373
SZ002475,395,0.05053257688978725,0.17746813151268867,-0.007321234699592116,-6.241007027127867,0.04952460807564955,0.18102556640303244,0.012771712323678908,-6.249082137106894,0.04784727031600784,0.17771393825719267,0.04620792411108943,-6.255296099824637,0.05352015423213503,0.18498413046497897,-0.06687588800409272,-6.23505440054559,0.05126112514551436,0.1827685974492366,-0.021844185510074166,-6.2411728506255555,0.04657127398155429,0.17684864535442665,0.07164375743297313,-6.259313917381233,0.05816997337860115,0.1928545522360208,-0.15956582887062853,-6.221968394521165
SZ002594,395,0.08226031892362554,0.2262905271713297,0.5346120344609346,-6.852302382240525,0.08041653373444806,0.22626378108656536,0.5450432539031914,-6.865381873341875,0.082509224413826,0.22862376608529356,0.5332038510109842,-6.856724952627096,0.08534662489862552,0.2340720284269127,0.517151250482333,-6.8468497290493575,0.08275342390179752,0.22983783255080836,0.531822291780728,-6.860373452606323,0.08133597930225993,0.2265227411839891,0.5398414882423367,-6.859125846756591,0.08841007652311547,0.2372782677784803,0.49981976505042736,-6.835797282544017
SZ002673,395,0.12469749217298615,0.2716041397748578,0.4924039666200708,-6.95075395644509,0.11814351266979314,0.26666676592821686,0.5190827228701089,-6.984022232835881,0.12211078520752426,0.26919129013034165,0.5029334662299205,-6.9719103055949345,0.12534513659839594,0.2749188885966562,0.48976765264414424,-6.961609766128242,0.12263616116172496,0.2713290734249298,0.5007948606674644,-6.973056715428711,0.11945220891786727,0.2664461911708132,0.5137555185066074,-6.979224998261659,0.1317118466122478,0.2832644522135583,0.4638511992143649,-6.942745942247481
SZ300124,384,0.04823479995851162,0.1691781063216055,0.4154982252223126,-6.725465621487435,0.05087805690127273,0.17322744508418175,0.383467650293709,-6.720647215158408,0.050223698158622716,0.1722924011039403,0.3913970673691235,-6.725474791405045,0.05456029555837307,0.17910289787649222,0.3388468571717016,-6.7072491707083985,0.05248922619313379,0.1750312099952501,0.36394375237415477,-6.715003212434755,0.05000956388651471,0.17256911129569752,0.39399191304476666,-6.726927454570294,0.05626241914094494,0.18237882706488198,0.31822078935842246,-6.702484159495261
