stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600177,har,0.05543972703755197,0.2372451784250171,0.5679995358961315,-0.5642388605515763,,,,,,,,,
SH600177,har_x,,,,,,,,,,,,,
SH600177,ewma,,,,,-0.938314783410303,0.8156002914922759,True,,,,,,
SH600177,garch,,,,,-0.14327906713793276,1.0355693645461115,True,0.9910742109490147,0.02146664347454967,,,,
SH600177,egarch,,,,,-0.1404925178693686,1.0375732705426846,True,0.9915076327960107,0.02182035124755463,,,,
SH600188,naive,,,,,,,,,,,,,
SH600188,har,0.07005785266041653,0.4075918449181279,0.33192525984600374,-0.7267392647567132,,,,,,,,,
SH600188,har_x,,,,,,,,,,,,,
SH600188,ewma,,,,,-0.6644664035654009,0.8833559261059553,True,,,,,,
SH600188,garch,,,,,0.3878161294389698,1.193658333983284,True,0.9777515676298336,0.028730932966028314,,,,
SH600188,egarch,,,,,0.38789509209140505,1.1962087506373988,True,0.9746410883243692,0.028881572121933482,,,,
SH600196,naive,,,,,,,,,,,,,
SH600196,har,0.0926158038848657,0.28985903875729224,0.4717684920498314,-0.5775727334068256,,,,,,,,,
SH600196,har_x,,,,,,,,,,,,,
SH600196,ewma,,,,,-0.881830961650286,0.8099726246957573,True,,,,,,
SH600196,garch,,,,,-0.22609153056111378,0.9922872614856744,True,0.9919316103532725,0.022200155645718787,,,,
SH600196,egarch,,,,,-0.2980851357234088,0.973785976194193,True,0.9941723956619907,0.022557459314615076,,,,
SH600208,naive,,,,,,,,,,,,,
SH600208,har,0.13862670140734426,0.13125604304490018,0.5294048633752797,-0.7633108478496345,,,,,,,,,
SH600208,har_x,,,,,,,,,,,,,
SH600208,ewma,,,,,-1.246783749460812,0.7058416843017546,True,,,,,,
SH600208,garch,,,,,-0.42234046332585967,0.9505284181351514,True,0.9920721868359309,0.027360627261198145,,,,
SH600208,egarch,,,,,-0.4729984012966059,0.9386236874844751,True,0.9710902404409536,0.027619395997184513,,,,
SH600221,naive,,,,,,,,,,,,,
SH600221,har,0.10762024245128267,0.29631006180829483,0.48290787564885573,-0.44249360614154937,,,,,,,,,
SH600221,har_x,,,,,,,,,,,,,
SH600221,ewma,,,,,-0.9209914242847356,0.8009726673583019,True,,,,,,
SH600221,garch,,,,,-0.6552368423730186,0.8854744911813172,True,1.0,0.025167567016390117,,,,
SH600221,egarch,,,,,-0.5288057348478287,0.9220285735881161,True,0.9894631804841758,0.024718245621660938,,,,
SH600252,naive,,,,,,,,,,,,,
SH600252,har,0.010087784478678332,0.3307318869824734,0.5145632186015997,-0.5774272794143267,,,,,,,,,
SH600252,har_x,,,,,,,,,,,,,
SH600252,ewma,,,,,-1.0412346055740072,0.7709142416204631,True,,,,,,
SH600252,garch,,,,,-0.2204200351770446,0.9963097217323581,True,0.9958063011747537,0.025392019807774606,,,,
SH600252,egarch,,,,,-0.06829223398401883,1.0345824836278559,True,0.9981220478122755,0.02416118967367297,,,,
SH600256,naive,,,,,,,,,,,,,
SH600256,har,0.1156978730867244,0.19568246699784583,0.47958704304046224,-0.7887932110906997,,,,,,,,,
SH600256,har_x,,,,,,,,,,,,,
SH600256,ewma,,,,,-1.0622011894909549,0.7587027971855589,True,,,,,,
SH600256,garch,,,,,-0.06812244055697528,1.049618587399531,True,0.9883856359555819,0.028328215048255077,,,,
SH600256,egarch,,,,,-0.09519847391660868,1.0432336336786745,True,0.986867263085894,0.028443891098535512,,,,
SH600271,naive,,,,,,,,,,,,,
SH600271,har,0.08719144050644102,0.31140144295068295,0.3436467189836574,-1.0067905816585838,,,,,,,,,
SH600271,har_x,,,,,,,,,,,,,
SH600271,ewma,,,,,-1.076669256797107,0.7626646412414414,True,,,,,,
SH600271,garch,,,,,0.8115305152857419,1.2858599449998773,True,0.9743629143717933,0.02521064112953919,,,,
SH600271,egarch,,,,,0.8094697061004343,1.286812192677197,True,0.9691794715468146,0.025288207076429828,,,,
SH600276,naive,,,,,,,,,,,,,
SH600276,har,0.04160918458958695,0.26111694858086326,0.4356529192690711,-1.0676457171375735,,,,,,,,,
SH600276,har_x,,,,,,,,,,,,,
SH600276,ewma,,,,,-2.5138005167640447,0.3945974724559966,True,,,,,,
